GeoId|Geography|LEAID|Year|Iteration|DP02_59est|DP02_59moe|DP02_60est|DP02_60moe|DP02_60pct|DP02_60pctmoe|DP02_61est|DP02_61moe|DP02_61pct|DP02_61pctmoe|DP02_62est|DP02_62moe|DP02_62pct|DP02_62pctmoe|DP02_63est|DP02_63moe|DP02_63pct|DP02_63pctmoe|DP02_64est|DP02_64moe|DP02_64pct|DP02_64pctmoe|DP02_65est|DP02_65moe|DP02_65pct|DP02_65pctmoe|DP02_66est|DP02_66moe|DP02_66pct|DP02_66pctmoe|DP02_67est|DP02_67moe|DP02_67pct|DP02_67pctmoe|DP02_68est|DP02_68moe|DP02_68pct|DP02_68pctmoe
9700000US0636970|Snowline Joint Unified School District, CA|0636970|2019-2023|001|32325|2057|1498|461|4.6|1.4|3214|780|9.9|2.5|10840|1265|33.5|3.1|8235|1259|25.5|3.2|3372|647|10.4|1.9|3116|471|9.6|1.5|2050|487|6.3|1.4|27613|2174|85.4|2.7|5166|672|16.0|2.0
9500000US0636990|Solana Beach Elementary School District, CA|0636990|2019-2023|001|27396|1169|207|115|0.8|0.4|304|178|1.1|0.6|1824|360|6.7|1.3|2061|351|7.5|1.3|1489|455|5.4|1.6|10436|812|38.1|2.6|11075|815|40.4|2.6|26885|1144|98.1|0.7|21511|1043|78.5|2.6
9700000US0637050|Soledad Unified School District, CA|0637050|2019-2023|001|16465|405|3952|559|24.0|3.3|2945|363|17.9|2.2|4242|486|25.8|2.7|2844|352|17.3|2.2|1301|323|7.9|2.0|745|196|4.5|1.2|436|166|2.6|1.0|9568|609|58.1|3.4|1181|260|7.2|1.6
9500000US0637110|Solvang Elementary School District, CA|0637110|2019-2023|001|4893|383|198|128|4.0|2.6|137|97|2.8|2.0|788|242|16.1|5.4|1278|320|26.1|5.8|460|128|9.4|2.5|1299|247|26.5|4.2|733|209|15.0|3.9|4558|432|93.2|3.5|2032|366|41.5|5.8
9500000US0637140|Somis Union Elementary School District, CA|0637140|2019-2023|001|2326|266|236|105|10.1|4.2|65|42|2.8|1.9|320|165|13.8|6.7|535|166|23.0|6.6|309|105|13.3|4.6|531|131|22.8|4.8|330|100|14.2|4.1|2025|257|87.1|4.8|861|165|37.0|5.6
9700000US0637200|Sonoma Valley Unified School District, CA|0637200|2019-2023|001|30164|1526|1577|390|5.2|1.3|1228|273|4.1|0.9|4932|609|16.4|2.0|7102|846|23.5|2.5|2572|420|8.5|1.4|7530|704|25.0|2.1|5223|703|17.3|1.9|27359|1440|90.7|1.4|12753|1169|42.3|2.9
9500000US0637230|Sonora Elementary School District, CA|0637230|2019-2023|001|6817|469|74|58|1.1|0.8|307|157|4.5|2.2|1707|327|25.0|4.9|2344|393|34.4|4.6|592|204|8.7|3.1|1206|226|17.7|3.1|587|232|8.6|3.3|6436|436|94.4|2.2|1793|302|26.3|3.9
9600000US0637260|Sonora Union High School District, CA|0637260|2019-2023|001|30618|824|469|148|1.5|0.5|1730|395|5.7|1.3|8229|698|26.9|2.2|10612|935|34.7|2.7|2983|495|9.7|1.7|4457|508|14.6|1.7|2138|397|7.0|1.3|28419|859|92.8|1.3|6595|612|21.5|2.0
9500000US0637290|Soquel Elementary School District, CA|0637290|2019-2023|001|20116|987|476|245|2.4|1.2|788|203|3.9|1.0|3099|534|15.4|2.4|4173|599|20.7|2.6|2268|263|11.3|1.3|5717|581|28.4|2.7|3595|386|17.9|1.9|18852|1025|93.7|1.8|9312|668|46.3|2.9
9500000US0637320|Soulsbyville Elementary School District, CA|0637320|2019-2023|001|4004|763|43|62|1.1|1.6|74|67|1.8|1.6|1083|407|27.0|8.2|1433|500|35.8|10.2|226|155|5.6|3.8|802|231|20.0|5.2|343|151|8.6|3.5|3887|753|97.1|2.0|1145|292|28.6|6.0
9500000US0637350|South Bay Union Elementary School District, CA|0637350|2019-2023|001|5110|789|243|170|4.8|3.3|415|210|8.1|4.0|1325|387|25.9|5.5|1241|280|24.3|4.4|607|221|11.9|3.6|905|251|17.7|4.9|374|182|7.3|3.4|4452|742|87.1|5.0|1279|301|25.0|5.5
9500000US0637380|South Bay Union School District, CA|0637380|2019-2023|001|49158|1496|4413|576|9.0|1.1|5983|634|12.2|1.2|14481|1046|29.5|2.0|10629|759|21.6|1.4|4624|650|9.4|1.3|6465|705|13.2|1.4|2563|351|5.2|0.7|38762|1330|78.9|1.6|9028|824|18.4|1.6
9500000US0637470|South Fork Union School District, CA|0637470|2019-2023|001|2687|538|78|94|2.9|3.5|263|127|9.8|4.9|949|242|35.3|9.4|537|168|20.0|6.2|509|429|18.9|13.6|236|130|8.8|4.7|115|88|4.3|3.2|2346|532|87.3|5.6|351|198|13.1|7.1
9600000US0619650|South Monterey County Joint Union High School District, CA|0619650|2019-2023|001|23579|999|7383|735|31.3|2.8|2621|444|11.1|2.0|6123|560|26.0|2.0|2869|372|12.2|1.5|1464|308|6.2|1.2|2382|467|10.1|1.9|737|199|3.1|0.8|13575|953|57.6|2.8|3119|524|13.2|2.1
9700000US0637500|South Pasadena Unified School District, CA|0637500|2019-2023|001|19061|453|327|129|1.7|0.7|230|102|1.2|0.5|1303|258|6.8|1.4|2216|381|11.6|2.0|1131|252|5.9|1.3|7425|605|39.0|2.9|6429|506|33.7|2.6|18504|472|97.1|0.9|13854|660|72.7|2.8
9700000US0637530|South San Francisco Unified School District, CA|0637530|2019-2023|001|60595|1277|4703|805|7.8|1.3|2875|587|4.7|1.0|11782|978|19.4|1.4|10996|945|18.1|1.5|5845|625|9.6|1.1|17326|1071|28.6|1.6|7068|692|11.7|1.2|53017|1455|87.5|1.6|24394|1339|40.3|2.1
9500000US0637560|South Whittier Elementary School District, CA|0637560|2019-2023|001|17818|1025|2353|399|13.2|2.1|1377|270|7.7|1.5|5345|597|30.0|3.1|4360|576|24.5|2.8|1320|256|7.4|1.4|1935|353|10.9|1.8|1128|351|6.3|1.9|14088|952|79.1|2.6|3063|514|17.2|2.6
9700000US0637590|Southern Humboldt Joint Unified School District, CA|0637590|2019-2023|001|5331|600|99|87|1.9|1.6|672|241|12.6|4.3|1637|400|30.7|6.4|1674|371|31.4|7.3|505|290|9.5|5.1|522|172|9.8|2.9|222|124|4.2|2.4|4560|571|85.5|4.7|744|236|14.0|4.1
9700000US0637620|Southern Kern Unified School District, CA|0637620|2019-2023|001|13384|900|1132|357|8.5|2.5|872|250|6.5|1.7|4298|581|32.1|4.1|3501|561|26.2|3.7|1247|253|9.3|1.8|1526|320|11.4|2.3|808|216|6.0|1.6|11380|752|85.0|3.0|2334|399|17.4|2.9
9700000US0637630|Southern Trinity Joint Unified School District, CA|0637630|2019-2023|001|1143|388|20|21|1.7|1.7|25|23|2.2|2.1|418|194|36.6|12.3|451|273|39.5|16.3|110|82|9.6|6.3|81|61|7.1|5.6|38|56|3.3|4.9|1098|381|96.1|2.7|119|86|10.4|7.8
9500000US0637650|Southside Elementary School District, CA|0637650|2019-2023|001|1305|259|86|75|6.6|5.3|27|25|2.1|1.7|232|84|17.8|5.1|368|109|28.2|5.4|210|60|16.1|4.6|276|77|21.1|5.0|106|44|8.1|2.9|1192|227|91.3|5.1|382|98|29.3|5.8
9500000US0637680|Spencer Valley Elementary School District, CA|0637680|2019-2023|001|375|111|47|34|12.5|7.9|21|16|5.6|3.8|75|39|20.0|9.7|72|33|19.2|7.6|46|30|12.3|6.9|83|43|22.1|9.2|31|21|8.3|5.1|307|92|81.9|8.6|114|49|30.4|9.5
9500000US0637710|Spreckels Union Elementary School District, CA|0637710|2019-2023|001|3648|543|148|109|4.1|2.9|105|71|2.9|1.9|449|124|12.3|3.5|572|205|15.7|5.3|324|177|8.9|4.1|1101|298|30.2|5.2|949|197|26.0|5.7|3395|527|93.1|3.4|2050|358|56.2|5.4
9500000US0637770|Springville Union Elementary School District, CA|0637770|2019-2023|001|2644|402|20|29|0.8|1.1|77|50|2.9|2.0|499|196|18.9|6.6|570|163|21.6|5.4|381|137|14.4|5.2|690|183|26.1|5.3|407|185|15.4|6.4|2547|412|96.3|2.8|1097|265|41.5|6.9
9700000US0637830|St. Helena Unified School District, CA|0637830|2019-2023|001|6482|333|391|116|6.0|1.8|235|125|3.6|1.9|695|162|10.7|2.5|1137|233|17.5|3.4|496|146|7.7|2.3|2181|356|33.6|5.0|1347|199|20.8|3.2|5856|342|90.3|2.6|3528|326|54.4|4.3
9500000US0637890|Standard Elementary School District, CA|0637890|2019-2023|001|15331|1574|711|322|4.6|2.0|1606|619|10.5|3.3|4534|559|29.6|3.8|5106|964|33.3|4.3|1234|319|8.0|2.2|1496|482|9.8|3.2|644|245|4.2|1.6|13014|1140|84.9|3.5|2140|528|14.0|3.5
9500000US0637950|Stanislaus Union Elementary School District, CA|0637950|2019-2023|001|21480|1303|1360|373|6.3|1.8|1502|297|7.0|1.3|6515|910|30.3|3.1|5201|510|24.2|2.4|1590|316|7.4|1.4|3257|499|15.2|2.3|2055|326|9.6|1.4|18618|1261|86.7|2.1|5312|625|24.7|2.7
9700000US0638010|Stockton Unified School District, CA|0638010|2019-2023|001|130474|2615|24741|1423|19.0|1.0|14783|1116|11.3|0.8|40538|1615|31.1|1.1|24320|1295|18.6|0.9|10146|759|7.8|0.6|10741|846|8.2|0.7|5205|632|4.0|0.5|90950|2139|69.7|1.2|15946|972|12.2|0.7
9500000US0638040|Stone Corral Elementary School District, CA|0638040|2019-2023|001|499|173|241|98|48.3|10.5|36|30|7.2|5.3|90|40|18.0|6.9|42|26|8.4|5.4|59|73|11.8|12.2|15|14|3.0|2.8|16|15|3.2|3.1|222|92|44.5|10.1|31|23|6.2|4.8
9700000US0638070|Stony Creek Joint Unified School District, CA|0638070|2019-2023|001|416|95|11|14|2.6|3.1|48|30|11.5|7.2|131|48|31.5|9.1|92|39|22.1|7.6|41|27|9.9|5.7|81|41|19.5|9.1|12|16|2.9|3.8|357|91|85.8|7.5|93|40|22.4|8.5
9500000US0638130|Strathmore Union Elementary School District, CA|0638130|2019-2023|001|3337|710|735|223|22.0|7.7|534|262|16.0|6.1|1067|355|32.0|8.2|582|421|17.4|11.0|157|97|4.7|3.2|223|129|6.7|4.3|39|38|1.2|1.2|2068|550|62.0|8.0|262|151|7.9|4.9
9500000US0638220|Sulphur Springs Union Elementary School District, CA|0638220|2019-2023|001|45104|1778|3033|668|6.7|1.4|2485|496|5.5|1.1|10097|987|22.4|1.8|10798|796|23.9|1.6|4588|653|10.2|1.3|10077|814|22.3|1.7|4026|480|8.9|1.1|39586|1541|87.8|1.7|14103|857|31.3|1.9
9500000US0638250|Summerville Elementary School District, CA|0638250|2019-2023|001|3156|607|35|35|1.1|1.1|67|67|2.1|2.1|871|277|27.6|7.5|1198|368|38.0|9.0|351|178|11.1|5.1|385|216|12.2|6.0|249|140|7.9|4.3|3054|602|96.8|2.2|634|267|20.1|7.1
9600000US0638280|Summerville Union High School District, CA|0638280|2019-2023|001|6716|688|51|44|0.8|0.7|180|120|2.7|1.8|1376|323|20.5|4.3|2145|447|31.9|5.9|708|233|10.5|3.3|1474|432|21.9|5.7|782|205|11.6|3.1|6485|677|96.6|1.8|2256|470|33.6|6.0
9500000US0638340|Sundale Union Elementary School District, CA|0638340|2019-2023|001|1243|242|140|71|11.3|4.8|79|53|6.4|3.9|407|122|32.7|7.4|370|112|29.8|6.9|63|34|5.1|2.6|125|51|10.1|3.9|59|38|4.7|3.1|1024|198|82.4|6.0|184|68|14.8|5.2
9500000US0638430|Sunnyside Union Elementary School District, CA|0638430|2019-2023|001|992|226|218|91|22.0|7.6|106|67|10.7|5.4|283|115|28.5|8.2|194|71|19.6|7.2|58|31|5.8|3.1|71|40|7.2|3.6|62|38|6.3|3.7|668|153|67.3|7.3|133|52|13.4|4.6
9500000US0638460|Sunnyvale Elementary School District, CA|0638460|2019-2023|001|71465|1475|2353|295|3.3|0.4|1893|383|2.6|0.5|7324|842|10.2|1.2|7666|924|10.7|1.3|3672|527|5.1|0.7|20766|1137|29.1|1.6|27791|1600|38.9|2.0|67219|1480|94.1|0.7|48557|1628|67.9|1.7
9700000US0600021|Sunol Glen Unified School District, CA|0600021|2019-2023|001|754|139|19|17|2.5|2.1|16|13|2.1|1.7|150|58|19.9|7.1|140|46|18.6|4.9|74|42|9.8|5.1|187|51|24.8|5.1|168|54|22.3|6.0|719|130|95.4|2.8|355|81|47.1|6.8
9700000US0638520|Surprise Valley Joint Unified School District, CA|0638520|2019-2023|001|1053|209|5|6|0.5|0.6|28|22|2.7|2.2|249|99|23.6|8.1|417|150|39.6|10.7|109|75|10.4|6.6|170|91|16.1|8.4|75|36|7.1|3.4|1020|214|96.9|2.2|245|98|23.3|9.1
9500000US0638550|Susanville Elementary School District, CA|0638550|2019-2023|001|7754|418|367|128|4.7|1.6|433|144|5.6|1.9|2118|307|27.3|3.7|2526|316|32.6|3.3|987|183|12.7|2.3|1090|205|14.1|2.7|233|85|3.0|1.1|6954|407|89.7|2.3|1323|233|17.1|3.1
9600000US0638610|Sutter Union High School District, CA|0638610|2019-2023|001|5323|554|149|82|2.8|1.4|427|148|8.0|2.6|1410|245|26.5|3.9|1428|302|26.8|4.9|499|161|9.4|2.9|921|236|17.3|3.9|489|199|9.2|3.7|4747|495|89.2|2.8|1410|300|26.5|5.0
9600000US0638640|Sweetwater Union High School District, CA|0638640|2019-2023|001|327688|3209|27166|1469|8.3|0.4|30517|1440|9.3|0.4|77642|3121|23.7|0.9|73611|2266|22.5|0.7|30743|1641|9.4|0.5|60650|2206|18.5|0.7|27359|1728|8.3|0.5|270005|3548|82.4|0.7|88009|2941|26.9|0.8
9500000US0638670|Sylvan Union Elementary School District, CA|0638670|2019-2023|001|50816|1439|2247|389|4.4|0.8|3139|583|6.2|1.1|12953|983|25.5|1.7|14716|1032|29.0|2.0|5033|580|9.9|1.1|8641|1010|17.0|1.9|4087|608|8.0|1.2|45430|1451|89.4|1.2|12728|1180|25.0|2.2
9500000US0638700|Taft City School District, CA|0638700|2019-2023|001|10779|874|1387|538|12.9|4.5|1399|300|13.0|2.7|3367|627|31.2|5.1|2865|456|26.6|4.3|814|243|7.6|2.2|614|209|5.7|1.9|333|150|3.1|1.4|7993|688|74.2|4.7|947|272|8.8|2.6
9600000US0638730|Taft Union High School District, CA|0638730|2019-2023|001|11365|887|1473|538|13.0|4.2|1476|304|13.0|2.6|3564|627|31.4|4.8|3018|457|26.6|4.1|845|242|7.4|2.1|644|210|5.7|1.8|345|152|3.0|1.4|8416|689|74.1|4.4|989|276|8.7|2.5
9700000US0638770|Tahoe-Truckee Unified School District, CA|0638770|2019-2023|001|22790|944|479|220|2.1|0.9|841|341|3.7|1.5|2478|430|10.9|1.8|4060|480|17.8|2.1|1872|377|8.2|1.6|8575|805|37.6|3.0|4485|482|19.7|2.0|21470|1022|94.2|1.6|13060|914|57.3|3.0
9600000US0638790|Tamalpais Union High School District, CA|0638790|2019-2023|001|87698|1188|1302|323|1.5|0.4|847|255|1.0|0.3|6116|618|7.0|0.7|11002|907|12.5|1.0|4365|490|5.0|0.6|32854|1237|37.5|1.3|31212|1231|35.6|1.4|85549|1188|97.5|0.5|64066|1358|73.1|1.3
9700000US0638880|Tehachapi Unified School District, CA|0638880|2019-2023|001|25981|1421|1479|481|5.7|1.7|1700|244|6.5|1.0|6349|723|24.4|2.4|7727|707|29.7|2.6|2262|337|8.7|1.3|4187|693|16.1|2.3|2277|440|8.8|1.7|22802|1216|87.8|1.9|6464|790|24.9|2.5
9700000US0600028|Temecula Valley Unified School District, CA|0600028|2019-2023|001|110410|2802|3635|642|3.3|0.6|3781|614|3.4|0.5|20875|1627|18.9|1.3|28890|1656|26.2|1.3|11109|1003|10.1|0.9|27157|1587|24.6|1.4|14963|929|13.6|0.8|102994|2814|93.3|0.9|42120|1955|38.1|1.6
9700000US0638980|Temple City Unified School District, CA|0638980|2019-2023|001|25211|1158|1846|467|7.3|1.7|1385|407|5.5|1.5|4763|619|18.9|2.3|3963|485|15.7|1.9|2279|385|9.0|1.4|6892|577|27.3|2.1|4083|468|16.2|1.9|21980|890|87.2|2.3|10975|676|43.5|2.7
9700000US0639000|Templeton Unified School District, CA|0639000|2019-2023|001|8615|1000|163|119|1.9|1.4|134|86|1.6|1.0|1014|314|11.8|3.5|2516|559|29.2|4.8|944|271|11.0|3.1|2358|527|27.4|5.1|1486|373|17.2|4.0|8318|1014|96.6|1.9|3844|675|44.6|6.0
9500000US0639060|Terra Bella Union Elementary School District, CA|0639060|2019-2023|001|3657|718|800|323|21.9|8.2|380|150|10.4|4.2|1251|582|34.2|11.0|807|255|22.1|7.4|239|117|6.5|3.7|167|99|4.6|2.8|13|19|0.4|0.5|2477|640|67.7|9.1|180|91|4.9|2.6
9500000US0639180|Thermalito Union School District, CA|0639180|2019-2023|001|8131|564|707|180|8.7|2.1|1042|323|12.8|3.9|2421|410|29.8|4.5|2306|358|28.4|4.0|779|168|9.6|2.0|748|231|9.2|2.8|128|69|1.6|0.9|6382|559|78.5|4.3|876|251|10.8|3.0
9500000US0639210|Three Rivers Union Elementary School District, CA|0639210|2019-2023|001|1880|323|10|14|0.5|0.8|27|27|1.4|1.4|296|104|15.7|5.5|436|245|23.2|11.0|110|49|5.9|2.8|662|183|35.2|8.3|339|97|18.0|5.0|1843|321|98.0|1.6|1001|211|53.2|9.1
9500000US0639300|Tipton Elementary School District, CA|0639300|2019-2023|001|1931|508|761|438|39.4|15.7|317|231|16.4|11.0|441|129|22.8|8.2|210|99|10.9|5.9|137|67|7.1|3.4|57|67|3.0|3.4|8|13|0.4|0.7|853|180|44.2|12.2|65|68|3.4|3.4
9700000US0639420|Torrance Unified School District, CA|0639420|2019-2023|001|104751|1386|2581|467|2.5|0.4|2627|470|2.5|0.4|17882|1086|17.1|1.0|17249|874|16.5|0.8|8842|758|8.4|0.7|35869|1360|34.2|1.2|19701|1303|18.8|1.2|99543|1428|95.0|0.6|55570|1682|53.0|1.4
9600000US0606031|Tracy Unified School District (9-12), CA|0606031|2019-2023|001|20054|1123|1243|280|6.2|1.4|1283|279|6.4|1.4|5188|721|25.9|3.4|3879|595|19.3|2.7|2174|406|10.8|1.9|4473|610|22.3|2.5|1814|376|9.0|1.9|17528|1099|87.4|1.8|6287|720|31.4|2.9
9700000US0600047|Tracy Unified School District, CA|0600047|2019-2023|001|53907|1604|5142|642|9.5|1.2|4302|509|8.0|0.9|14526|1061|26.9|1.8|12008|945|22.3|1.5|4939|572|9.2|1.1|9050|784|16.8|1.4|3940|557|7.3|1.0|44463|1561|82.5|1.5|12990|977|24.1|1.7
9500000US0639600|Traver Joint Elementary School District, CA|0639600|2019-2023|001|492|126|156|64|31.7|8.2|30|18|6.1|3.1|156|52|31.7|7.6|76|36|15.4|5.6|31|19|6.3|3.7|41|22|8.3|4.5|2|3|0.4|0.6|306|81|62.2|8.6|43|23|8.7|4.6
9700000US0639630|Travis Unified School District, CA|0639630|2019-2023|001|20843|1339|706|264|3.4|1.2|1267|210|6.1|1.0|4018|495|19.3|2.2|5929|587|28.4|2.4|2861|374|13.7|1.8|3801|456|18.2|2.1|2261|520|10.8|2.1|18870|1186|90.5|1.4|6062|740|29.1|2.6
9500000US0639690|Tres Pinos Union Elementary School District, CA|0639690|2019-2023|001|985|261|43|37|4.4|3.6|50|36|5.1|3.4|226|84|22.9|7.2|205|87|20.8|6.5|95|43|9.6|4.2|254|96|25.8|6.7|112|88|11.4|8.0|892|245|90.6|5.4|366|144|37.2|9.2
9500000US0639720|Trinidad Union Elementary School District, CA|0639720|2019-2023|001|1647|198|32|34|1.9|2.0|29|22|1.8|1.3|143|61|8.7|3.6|381|121|23.1|6.5|108|34|6.6|1.8|559|102|33.9|5.5|395|93|24.0|5.0|1586|187|96.3|2.4|954|134|57.9|5.9
9600000US0606006|Trinity Alps Unified School District (9-12), CA|0606006|2019-2023|001|4655|630|47|34|1.0|0.7|219|123|4.7|2.4|1982|399|42.6|5.8|1237|317|26.6|6.2|295|105|6.3|2.3|522|178|11.2|3.3|353|152|7.6|2.9|4389|591|94.3|2.3|875|271|18.8|4.7
9700000US0601331|Trinity Alps Unified School District, CA|0601331|2019-2023|001|3211|755|15|35|0.5|1.2|51|68|1.6|2.1|615|297|19.2|9.6|1315|608|41.0|12.7|509|225|15.9|7.4|251|131|7.8|4.2|455|308|14.2|9.1|3145|756|97.9|2.5|706|319|22.0|9.3
9500000US0639750|Trinity Center Elementary School District, CA|0639750|2019-2023|001|409|138|4|6|1.0|1.3|6|11|1.5|2.5|108|58|26.4|14.2|119|60|29.1|13.3|20|14|4.9|3.6|69|45|16.9|8.3|83|90|20.3|17.0|399|134|97.6|2.4|152|115|37.2|19.0
9700000US0639840|Trona Joint Unified School District, CA|0639840|2019-2023|001|1272|225|33|27|2.6|2.1|116|59|9.1|4.6|442|93|34.7|6.7|371|148|29.2|9.1|153|82|12.0|5.5|123|46|9.7|3.6|34|20|2.7|1.6|1123|217|88.3|4.9|157|51|12.3|3.9
9500000US0639870|Tulare City Elementary School District, CA|0639870|2019-2023|001|39924|1239|5014|703|12.6|1.7|4503|492|11.3|1.2|12378|946|31.0|2.2|10001|724|25.1|1.8|3680|483|9.2|1.1|2780|495|7.0|1.2|1568|335|3.9|0.8|30407|1250|76.2|2.0|4348|650|10.9|1.6
9600000US0639930|Tulare Joint Union High School District, CA|0639930|2019-2023|001|50424|1360|7472|862|14.8|1.6|5889|622|11.7|1.2|15342|1005|30.4|1.9|11906|764|23.6|1.5|4457|583|8.8|1.1|3534|532|7.0|1.0|1824|348|3.6|0.7|37063|1310|73.5|1.9|5358|695|10.6|1.3
9700000US0639940|Tulelake Basin Joint Unified School District, CA|0639940|2019-2023|001|1612|243|145|65|9.0|4.3|187|91|11.6|5.1|549|226|34.1|11.1|362|117|22.5|6.5|74|41|4.6|2.5|248|149|15.4|9.6|47|31|2.9|1.9|1280|230|79.4|6.1|295|152|18.3|9.9
9600000US0606013|Turlock Unified School District (9-12), CA|0606013|2019-2023|001|6382|1016|1233|457|19.3|6.4|805|262|12.6|3.6|2012|451|31.5|5.7|1209|353|18.9|4.5|238|124|3.7|2.0|660|232|10.3|2.9|225|136|3.5|2.0|4344|813|68.1|7.0|885|308|13.9|3.9
9700000US0600158|Turlock Unified School District, CA|0600158|2019-2023|001|47771|1193|5404|592|11.3|1.2|3870|519|8.1|1.1|11083|941|23.2|1.8|10755|986|22.5|1.9|4472|675|9.4|1.4|7928|758|16.6|1.6|4259|510|8.9|1.1|38497|1339|80.6|1.8|12187|818|25.5|1.7
9700000US0640150|Tustin Unified School District, CA|0640150|2019-2023|001|97637|2843|4971|568|5.1|0.6|4414|527|4.5|0.6|13871|1072|14.2|1.0|16708|1242|17.1|1.2|6948|900|7.1|0.9|29806|1570|30.5|1.2|20919|1334|21.4|1.2|88252|2968|90.4|0.8|50725|2151|52.0|1.3
9500000US0640200|Twain Harte School District, CA|0640200|2019-2023|001|3560|484|16|37|0.4|1.0|113|118|3.2|3.2|505|172|14.2|5.1|947|253|26.6|6.3|357|145|10.0|3.9|1089|373|30.6|8.8|533|196|15.0|5.5|3431|451|96.4|3.3|1622|412|45.6|9.3
9500000US0640230|Twin Hills Union Elementary School District, CA|0640230|2019-2023|001|4040|442|102|77|2.5|1.8|54|51|1.3|1.2|480|138|11.9|2.9|781|197|19.3|4.5|246|87|6.1|2.1|1308|297|32.4|6.1|1069|199|26.5|5.1|3884|407|96.1|2.4|2377|347|58.8|6.7
9500000US0600012|Twin Ridges Elementary School District, CA|0600012|2019-2023|001|1751|320|58|56|3.3|3.2|54|47|3.1|2.7|449|190|25.6|8.7|458|157|26.2|7.1|181|84|10.3|4.5|352|101|20.1|5.9|199|107|11.4|5.8|1639|321|93.6|4.4|551|144|31.5|7.8
9600000US0606004|Twin Rivers Unified School District (7-12), CA|0606004|2019-2023|001|13974|1208|1625|398|11.6|2.7|995|267|7.1|2.0|4049|628|29.0|3.4|3832|621|27.4|3.8|1104|187|7.9|1.4|1706|448|12.2|2.7|663|243|4.7|1.8|11354|1134|81.3|3.0|2369|515|17.0|3.2
9600000US0606003|Twin Rivers Unified School District (9-12), CA|0606003|2019-2023|001|2077|426|77|58|3.7|2.8|126|87|6.1|3.8|827|254|39.8|7.5|583|184|28.1|6.0|230|90|11.1|4.7|163|53|7.8|2.6|71|43|3.4|2.0|1874|383|90.2|4.4|234|69|11.3|3.3
9700000US0601332|Twin Rivers Unified School District, CA|0601332|2019-2023|001|113427|2674|8949|1116|7.9|1.0|9180|875|8.1|0.7|36220|1710|31.9|1.3|28918|1561|25.5|1.2|10266|985|9.1|0.8|14399|1084|12.7|1.0|5495|682|4.8|0.6|95298|2542|84.0|1.2|19894|1294|17.5|1.1
9500000US0640260|Two Rock Union Elementary School District, CA|0640260|2019-2023|001|931|254|141|70|15.1|8.0|7|11|0.8|1.2|161|79|17.3|7.7|294|99|31.6|6.5|166|147|17.8|12.2|85|34|9.1|4.0|77|30|8.3|3.7|783|251|84.1|8.6|162|47|17.4|6.1
9700000US0640300|Ukiah Unified School District, CA|0640300|2019-2023|001|28050|1053|2824|524|10.1|1.8|1926|400|6.9|1.4|7372|914|26.3|2.8|7060|790|25.2|2.7|3070|470|10.9|1.7|3490|437|12.4|1.7|2308|413|8.2|1.4|23300|1094|83.1|2.3|5798|641|20.7|2.4
9500000US0640320|Union Elementary School District, CA|0640320|2019-2023|001|32149|1166|503|175|1.6|0.6|656|186|2.0|0.6|3637|482|11.3|1.4|4718|619|14.7|1.7|2250|439|7.0|1.4|10785|737|33.5|2.2|9600|794|29.9|2.1|30990|1180|96.4|0.8|20385|1061|63.4|2.5
9500000US0640380|Union Hill Elementary School District, CA|0640380|2019-2023|001|2106|369|0|14|0.0|2.0|82|48|3.9|2.1|475|182|22.6|7.0|536|155|25.5|6.1|216|92|10.3|3.7|503|147|23.9|6.2|294|94|14.0|3.9|2024|356|96.1|2.1|797|185|37.8|6.9
9700000US0600016|Upland Unified School District, CA|0600016|2019-2023|001|53817|1004|1812|413|3.4|0.8|3139|444|5.8|0.8|11296|949|21.0|1.8|12631|956|23.5|1.7|4898|639|9.1|1.2|12316|845|22.9|1.5|7725|631|14.4|1.1|48866|1114|90.8|1.1|20041|994|37.2|1.7
9600000US0699008|Upper Lake Unified School District (9-12), CA|0699008|2019-2023|001|2442|449|29|30|1.2|1.2|193|142|7.9|5.7|1014|332|41.5|9.8|848|275|34.7|9.9|177|127|7.2|5.1|44|36|1.8|1.5|137|114|5.6|4.6|2220|449|90.9|5.8|181|123|7.4|4.9
9700000US0601442|Upper Lake Unified School District, CA|0601442|2019-2023|001|4107|526|261|169|6.4|4.2|298|166|7.3|3.6|1102|272|26.8|5.7|1176|258|28.6|6.2|616|263|15.0|5.6|451|169|11.0|4.1|203|107|4.9|2.6|3548|490|86.4|6.0|654|227|15.9|5.5
9700000US0640590|Vacaville Unified School District, CA|0640590|2019-2023|001|62344|1282|1827|416|2.9|0.7|3059|563|4.9|0.9|15612|1125|25.0|1.7|17156|1165|27.5|1.7|6842|575|11.0|1.0|12419|1139|19.9|1.8|5429|662|8.7|1.1|57458|1350|92.2|1.0|17848|1379|28.6|2.1
9700000US0691135|Val Verde Unified School District, CA|0691135|2019-2023|001|56795|2448|9554|1183|16.8|1.9|5834|774|10.3|1.3|17187|1200|30.3|1.9|12191|1205|21.5|2.0|3885|567|6.8|1.0|5669|811|10.0|1.3|2475|484|4.4|0.8|41407|2219|72.9|2.5|8144|981|14.3|1.4
9500000US0640650|Valle Lindo Elementary School District, CA|0640650|2019-2023|001|4411|522|1074|324|24.3|6.4|498|162|11.3|3.3|1176|258|26.7|4.8|795|156|18.0|3.3|221|81|5.0|1.7|460|124|10.4|2.8|187|79|4.2|1.8|2839|378|64.4|5.8|647|161|14.7|3.6
